Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
DNA catabolic process (GO:0006308)	7/102	0.0032425922372702592998139348168251672177575528621673583984375	0.041483655128149055091313357479521073400974273681640625	0.00801301427608365653132427297578033176250755786895751953125	0.09325393547121772763741631706579937599599361419677734375	-2.0703797630156355	6.588892047039818	MUS81;SPO11;ALKBH1;XPA;UBE2N;ERCC5;GTF2H2
negative regulation of sister chromatid segregation (GO:0033046)	2/34	0.004368560352181106824775991270826125401072204113006591796875	0.04309957713310384741500769223421229980885982513427734375	0.00869010941780594577121821231457943213172256946563720703125	0.09325393547121772763741631706579937599599361419677734375	-2.095446221788461	6.588590214620769	UBE2C;ATM
protein K63-linked ubiquitination (GO:0070534)	2/32	0.003876773062673886938167555626932880841195583343505859375	0.04238255956355641007604617698234505951404571533203125	0.007777056595472372872712707447817592765204608440399169921875	0.09325393547121772763741631706579937599599361419677734375	-2.070607156493356	6.545227180899486	RNF168;UBE2N
regulation of ligase activity (GO:0051340)	7/108	0.0038085472627074636563226928132053217268548905849456787109375	0.04238255956355641007604617698234505951404571533203125	0.0093269191539303263061011506351860589347779750823974609375	0.09404677996098999293028697366025880910456180572509765625	-2.0680702868406	6.537208089420184	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;UBE2C;UBE2N
negative regulation of chromosome segregation (GO:0051985)	2/36	0.004887687766797321753386995624168775975704193115234375	0.045449878199299235947972164240127312950789928436279296875	0.0096488043717702955126558350684717879630625247955322265625	0.09404677996098999293028697366025880910456180572509765625	-2.1147363361277707	6.536956944092767	UBE2C;ATM
mitotic cell cycle checkpoint (GO:0007093)	6/103	0.0033330501648080206912594380952441497356630861759185791015625	0.041483655128149055091313357479521073400974273681640625	0.0082238297924314383846589038284946582280099391937255859375	0.09325393547121772763741631706579937599599361419677734375	-2.033040381800965	6.470061117409602	MDC1;TRRAP;UBE2C;HUS1;ATM;SMC1A
spindle assembly checkpoint (GO:0071173)	2/33	0.00411922895841180213005738863785154535435140132904052734375	0.04309957713310384741500769223421229980885982513427734375	0.0082278310359896432435444779684985405765473842620849609375	0.09325393547121772763741631706579937599599361419677734375	-2.0493746478620034	6.443730032580421	UBE2C;ATM
negative regulation of metaphase/anaphase transition of cell cycle (GO:1902100)	2/35	0.004624726734844721541539680487176156020723283290863037109375	0.045077155764932284875978751870206906460225582122802734375	0.00916379819931163741575375070169684477150440216064453125	0.09404677996098999293028697366025880910456180572509765625	-2.0658460238303453	6.402841198307139	UBE2C;ATM
negative regulation of cell cycle process (GO:0010948)	12/254	0.00630124735811317913947160462839747196994721889495849609375	0.05311601244812791389193762370268814265727996826171875	0.018183941431886417594565585886812186799943447113037109375	0.13878121338109539184557661428698338568210601806640625	-2.1596147371133183	6.339067128722891	PSMA5;MDC1;PSMB4;PSMC5;STAG2;PSMB5;TRRAP;UBE2C;PSMC4;HUS1;ATM;SMC1A
response to UV (GO:0009411)	9/117	0.0047643852574670679522750305068257148377597332000732421875	0.045449878199299235947972164240127312950789928436279296875	0.0115214806411162960786409570346222608350217342376708984375	0.105117810073325601560867426087497733533382415771484375	-2.03172735855382	6.280364146634308	XPA;REV1;HUS1;ERCC5;GTF2H2;INO80;BRCA2;POLH;ATR
regulation of cell cycle G2/M phase transition (GO:1902749)	2/36	0.004887687766797321753386995624168775975704193115234375	0.045449878199299235947972164240127312950789928436279296875	0.0096488043717702955126558350684717879630625247955322265625	0.09404677996098999293028697366025880910456180572509765625	-2.029758819490439	6.27427910667909	RAD51B;ATM
neuron apoptotic process (GO:0051402)	3/38	0.00543383326561621728123530061793644563294947147369384765625	0.04939293384138786213721772355711436830461025238037109375	0.0106523995037119227624611283999911393038928508758544921875	0.1013857788059170095262828681370592676103115081787109375	-2.0853178260922522	6.27252738555982	LIG4;ATM;GAPDH
somatic diversification of immune receptors (GO:0002200)	3/37	0.005157403277002723350486146358662153943441808223724365234375	0.04741294603517276495807664105086587369441986083984375	0.01014503545690610165908029927095412858761847019195556640625	0.09770635338853615736720570339457481168210506439208984375	-2.0560347797316196	6.2685621254765325	RNF168;LIG4;POLL
negative regulation of cell cycle (GO:0045786)	13/430	0.00808077500763086827018089053353833151049911975860595703125	0.0605309905664201119979139775750809349119663238525390625	0.0271715744527766638050092495859644259326159954071044921875	0.186286472307595929454038241601665504276752471923828125	-2.2025505537930448	6.177272852191786	BARD1;MDC1;TRRAP;UBE2C;HUS1;SMC1A;PSMA5;PSMC5;PSMB4;STAG2;PSMB5;PSMC4;ATM
mitotic spindle checkpoint (GO:0071174)	2/36	0.004887687766797321753386995624168775975704193115234375	0.045449878199299235947972164240127312950789928436279296875	0.0096488043717702955126558350684717879630625247955322265625	0.09404677996098999293028697366025880910456180572509765625	-1.9946987767175368	6.16590342591495	UBE2C;ATM
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	7/129	0.006246543476609298269075498666325074736960232257843017578125	0.05311601244812791389193762370268814265727996826171875	0.01487460322150872295277057588691604905761778354644775390625	0.1168306214194228809244435751679702661931514739990234375	-2.0906015282374666	6.136494254814203	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;ATM;INO80
mitotic cell cycle (GO:0000278)	14/404	0.0062522182925131182529288054183780332095921039581298828125	0.05311601244812791389193762370268814265727996826171875	0.0215098406723302527920882454282036633230745792388916015625	0.1553701884278140543660384764734772033989429473876953125	-2.0821845320136614	6.111788040706669	PRIM2;UBE2C;XRCC2;SMC1A;PSMA5;WEE1;PSMC5;PSMB4;APITD1;STAG2;PSMB5;PSMC4;RAD21;EP300
positive regulation of DNA metabolic process (GO:0051054)	6/124	0.0055995091995070557511215980639462941326200962066650390625	0.050333366026680093074929800422978587448596954345703125	0.01341750547937567948630910308338570757769048213958740234375	0.11265561687139678814784105043145245872437953948974609375	-2.0400623064628736	6.0979238852928965	RNF168;H2AFX;UBE2N;INO80;IGF1;BRCC3
regulation of cell cycle G1/S phase transition (GO:1902806)	7/131	0.006517343644297999595560444419106715940870344638824462890625	0.0534417620878933352646100729543832130730152130126953125	0.01548161201386435113780404293493120349012315273284912109375	0.1204290780693871021345131566704367287456989288330078125	-2.0798250668929756	6.09214616881359	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4;ATM;INO80
somitogenesis (GO:0001756)	3/41	0.00630301260200281758538931597968257847242057323455810546875	0.05311601244812791389193762370268814265727996826171875	0.01224037776792358776789537699869470088742673397064208984375	0.1088183034532987092379840987632633186876773834228515625	-1.9807006987351747	5.81390489489505	EP300;ATM;PALB2
regulation of mitotic sister chromatid separation (GO:0010965)	2/42	0.00660590384275566537553014967443232308141887187957763671875	0.0534417620878933352646100729543832130730152130126953125	0.01279136461590821803591122574061955674551427364349365234375	0.1100873827049973219249778821904328651726245880126953125	-1.9802790123872451	5.80055957134866	UBE2C;ATM
regulation of mitotic sister chromatid segregation (GO:0033047)	2/42	0.00660590384275566537553014967443232308141887187957763671875	0.0534417620878933352646100729543832130730152130126953125	0.01279136461590821803591122574061955674551427364349365234375	0.1100873827049973219249778821904328651726245880126953125	-1.9773431010652516	5.791959809187422	UBE2C;ATM
regulation of sister chromatid segregation (GO:0033045)	2/42	0.00660590384275566537553014967443232308141887187957763671875	0.0534417620878933352646100729543832130730152130126953125	0.01279136461590821803591122574061955674551427364349365234375	0.1100873827049973219249778821904328651726245880126953125	-1.9720259577668848	5.776385030957362	UBE2C;ATM
regulation of signal transduction by p53 class mediator (GO:1901796)	2/44	0.007231198270180395730466482717702092486433684825897216796875	0.055714660957866098123236753281162236817181110382080078125	0.01392529256753977616456463550775879411958158016204833984375	0.11265561687139678814784105043145245872437953948974609375	-1.9814472229855775	5.721452542185263	ATM;ATR
segmentation (GO:0035282)	3/44	0.007231198270180395730466482717702092486433684825897216796875	0.055714660957866098123236753281162236817181110382080078125	0.01392529256753977616456463550775879411958158016204833984375	0.11265561687139678814784105043145245872437953948974609375	-1.9792998044841927	5.7152518455927135	EP300;ATM;PALB2
negative regulation of mitosis (GO:0045839)	2/44	0.007231198270180395730466482717702092486433684825897216796875	0.055714660957866098123236753281162236817181110382080078125	0.01392529256753977616456463550775879411958158016204833984375	0.11265561687139678814784105043145245872437953948974609375	-1.9363809267637133	5.591323073131353	UBE2C;ATM
regulation of mitotic metaphase/anaphase transition (GO:0030071)	2/44	0.007231198270180395730466482717702092486433684825897216796875	0.055714660957866098123236753281162236817181110382080078125	0.01392529256753977616456463550775879411958158016204833984375	0.11265561687139678814784105043145245872437953948974609375	-1.9345196616290479	5.585948647805823	UBE2C;ATM
spindle checkpoint (GO:0031577)	2/41	0.00630301260200281758538931597968257847242057323455810546875	0.05311601244812791389193762370268814265727996826171875	0.01224037776792358776789537699869470088742673397064208984375	0.1088183034532987092379840987632633186876773834228515625	-1.8931243951756578	5.556844199017764	UBE2C;ATM
negative regulation of DNA replication (GO:0008156)	5/43	0.006915312066029798664101857497144010267220437526702880859375	0.055390964964535716053006808579084463417530059814453125	0.0133530324951269506461581926259896135888993740081787109375	0.11265561687139678814784105043145245872437953948974609375	-1.9173041133853141	5.547410355454282	STAG2;HUS1;SMC1A;BRCA2;ATR
histone modification (GO:0016570)	7/293	0.01030069429560484008112641873822212801314890384674072265625	0.0744041221887885295682707464948180131614208221435546875	0.0286643030891912987956349212481654831208288669586181640625	0.1916481090839319001428719957402790896594524383544921875	-2.1232621269130236	5.516752939239213	RNF168;TRRAP;UBE2N;EP300;ATM;BRCC3;BRCA2
covalent chromatin modification (GO:0016569)	7/296	0.0106630822295437806268569858048067544586956501007080078125	0.076201313349717969547469920144067145884037017822265625	0.0295928349264706382071299373137662769295275211334228515625	0.194511305385316857208266583256772719323635101318359375	-2.1222723246710737	5.463528170877586	RNF168;TRRAP;UBE2N;EP300;ATM;BRCC3;BRCA2
neuron death (GO:0070997)	3/47	0.008217337223669539392201244254465564154088497161865234375	0.060989227650905107613876765526583767496049404144287109375	0.01570474517584762030875111804562038742005825042724609375	0.1210013223548640493021366637549363076686859130859375	-1.9395050920021242	5.424908284615869	LIG4;ATM;GAPDH
regulation of metaphase/anaphase transition of cell cycle (GO:1902099)	2/45	0.007553523619339597323929513805751412292011082172393798828125	0.05711028605650218803457818239621701650321483612060546875	0.0145080565021365216760163008302697562612593173980712890625	0.11506880108067103762881089323855121619999408721923828125	-1.8870767660087335	5.402268711172767	UBE2C;ATM
cellular response to ionizing radiation (GO:0071479)	4/45	0.007553523619339597323929513805751412292011082172393798828125	0.05711028605650218803457818239621701650321483612060546875	0.0145080565021365216760163008302697562612593173980712890625	0.11506880108067103762881089323855121619999408721923828125	-1.8820476215777013	5.38787142215246	HUS1;ATM;INO80;ATR
positive regulation of protein ubiquitination (GO:0031398)	8/146	0.0087717525920831228292140480107264011166989803314208984375	0.0645122531545022359633634323472506366670131683349609375	0.0204782114691534102013381613005549297668039798736572265625	0.1519896612710560368508794226727331988513469696044921875	-1.962532426310935	5.379105327130245	PSMA5;PSMB4;PSMC5;APITD1;PSMB5;UBE2C;PSMC4;UBE2N
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	8/158	0.01086650358510273146894764551007028785534203052520751953125	0.0764434904378096524713015469387755729258060455322265625	0.0250433525344632597342542368323847767896950244903564453125	0.1787653335106620666739019043234293349087238311767578125	-1.9808726119602384	5.093226589362401	PSMA5;PSMC5;PSMB4;PSMB5;APITD1;UBE2C;PSMC4;UBE2N
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	2/52	0.0099868691262779731021570484017502167262136936187744140625	0.07278718128971962963991160222576581872999668121337890625	0.018874198411670962960418052034583524800837039947509765625	0.1427030515424468071206121067007188685238361358642578125	-1.930161161978414	5.057438040605776	UBE2C;ATM
intrinsic apoptotic signaling pathway (GO:0097193)	4/170	0.01322736353943580224490350616406431072391569614410400390625	0.09146100088379115200520885764490230940282344818115234375	0.0301141096461113692839273170420710812322795391082763671875	0.194898517629632783698667708449647761881351470947265625	-2.014278051813461	4.81783608763586	XPA;EP300;ATM;BRCA2
negative regulation of proteasomal protein catabolic process (GO:1901799)	2/55	0.011122502502483928854548622666698065586388111114501953125	0.07756986659059912636582367895243805833160877227783203125	0.02089433526337559909880070563303888775408267974853515625	0.153668338437007834240688453064649365842342376708984375	-1.8831106813770089	4.814316033469564	UBE2C;ATM
ATP catabolic process (GO:0006200)	9/327	0.01489868246591893700958575408321848954074084758758544921875	0.09799214727584082407219057131442241370677947998046875	0.040238344691668571917464447551537887193262577056884765625	0.224271838952096624897336596404784359037876129150390625	-2.0466512274775717	4.7541005070805396	RAD51B;POLQ;PSMC5;PSMC4;XRCC2;INO80;GTF2H2;ABCF2;RAD54B
