Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
response to UV (GO:0009411)	2/117	0.00543681163565826360006827400184192811138927936553955078125	0.043185583333240067094305203454496222548186779022216796875	0.00965375536946722935527365194730009534396231174468994140625	0.0784648256192743420722734981609391979873180389404296875	-2.020888579318305	6.350134225386763	CHEK1;BCL2
response to alkaloid (GO:0043279)	2/111	0.00490780845072813672047562505440509994514286518096923828125	0.040839977464987707589383347794864675961434841156005859375	0.00873979982356951241861953150191766326315701007843017578125	0.0754212355145072732565125761539093218743801116943359375	-1.9729227584197822	6.309592115513699	CHEK1;BCL2
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	2/129	0.00656988926964804063890479568499358720146119594573974609375	0.0488548148881274568733346086446545086801052093505859375	0.0116040111817393327975356243086935137398540973663330078125	0.0833466502450959101366834147484041750431060791015625	-2.082575149056297	6.287090991958721	UBB;BCL2
regulation of cell cycle G1/S phase transition (GO:1902806)	2/131	0.00676834980995893835398202753594887326471507549285888671875	0.049800805443803129735069745720466016791760921478271484375	0.01194465550073428063149183486757465288974344730377197265625	0.0833466502450959101366834147484041750431060791015625	-2.085163076381109	6.254913977506533	UBB;BCL2
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	2/119	0.005618740472151754865304251751467745634727180004119873046875	0.04412920887678738190995630930046900175511837005615234375	0.009967543813140966602048820277559570968151092529296875	0.08008405891247742658389796588380704633891582489013671875	-1.9924705971730845	6.217770260120388	UBB;USP44
antigen receptor-mediated signaling pathway (GO:0050851)	2/127	0.00637415900353103560826983908782494836486876010894775390625	0.047909001542668756823406539524512481875717639923095703125	0.01126778789554088062996317631814235937781631946563720703125	0.0821986129241771001918692718390957452356815338134765625	-2.0222706336898146	6.144571985697498	UBB;BCL2
regulation of proteasomal protein catabolic process (GO:0061136)	2/135	0.007173421952681399184348354225448929355479776859283447265625	0.052231478592961434748165316932499990798532962799072265625	0.01263912006577992165612389641182744526304304599761962890625	0.0833466502450959101366834147484041750431060791015625	-2.0699947903717706	6.110769371087301	USP44;RAD23B
transcription from RNA polymerase II promoter (GO:0006366)	3/470	0.0094431705921955814975188303606046247296035289764404296875	0.057097729466040580970087603418505750596523284912109375	0.020339184182311238757723259595877607353031635284423828125	0.10521026145165694731797856320554274134337902069091796875	-2.1218557800168423	6.074853847181035	POLR2B;SUPT3H;POLR2L
negative regulation of cellular catabolic process (GO:0031330)	2/145	0.00823318885810794993951322595648889546282589435577392578125	0.05442096371315620351172270829920307733118534088134765625	0.01445113147772436601457002325332723557949066162109375	0.0910030711975615413944495912801357917487621307373046875	-2.067519347378848	6.0185608882869515	USP44;BCL2
regulation of nuclear division (GO:0051783)	2/138	0.007484319231547804929238765225818497128784656524658203125	0.052432609182171401041028246936548384837806224822998046875	0.01317141199825050228155998155443739960901439189910888671875	0.08604501856801029247012735368116409517824649810791015625	-2.039223270970468	6.012092226730517	USP44;CHEK1
response to ionizing radiation (GO:0010212)	2/127	0.00637415900353103560826983908782494836486876010894775390625	0.047909001542668756823406539524512481875717639923095703125	0.01126778789554088062996317631814235937781631946563720703125	0.0821986129241771001918692718390957452356815338134765625	-1.9711453123216776	5.989230157455026	BCL2;TOPBP1
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	2/148	0.00856410015514618393195345191770684323273599147796630859375	0.05442096371315620351172270829920307733118534088134765625	0.01501556804790581123310033717643818818032741546630859375	0.09212870496721670132700410249526612460613250732421875	-2.039174536774902	5.936048979170799	USP44;RAD23B
regulation of cellular protein catabolic process (GO:1903362)	2/155	0.00935924163402785357079860517615088610909879207611083984375	0.057097729466040580970087603418505750596523284912109375	0.0163693595907226339958295824317247024737298488616943359375	0.09535151961595934866355861458941944874823093414306640625	-2.0525047450562344	5.876302463291461	USP44;RAD23B
cell cycle checkpoint (GO:0000075)	2/156	0.00947544580552318708999148810789847630076110363006591796875	0.057097729466040580970087603418505750596523284912109375	0.0165669223652711201932863360752890002913773059844970703125	0.09570478292003729847703397126679192297160625457763671875	-1.9866508254423536	5.687763288911213	TAOK1;CHEK1
regulation of chromosome organization (GO:0033044)	2/172	0.01142223154235244737819687799174062092788517475128173828125	0.06438822458148678318234914286222192458808422088623046875	0.0198666679666480265609163069484566221944987773895263671875	0.1042560946871379512490563001847476698458194732666015625	-2.06841486600029	5.67329899277042	USP44;CHEK1
negative regulation of catabolic process (GO:0009895)	2/190	0.01380504989749093379403088732715332298539578914642333984375	0.06970580814995087914898164171972894109785556793212890625	0.0238819095716985806132637293330844840966165065765380859375	0.1063277375198554697277586456038989126682281494140625	-2.035521780553402	5.421554522862953	USP44;BCL2
cellular response to external stimulus (GO:0071496)	2/185	0.0131230601416149166016378302401790278963744640350341796875	0.06864818053867056957262349214943242259323596954345703125	0.0227351747474301112139638547660069889388978481292724609375	0.10615524509170275180292009054028312675654888153076171875	-2.023595122547101	5.420726986948172	CHEK1;BCL2
intracellular receptor signaling pathway (GO:0030522)	2/186	0.0132582322928762909308719741829918348230421543121337890625	0.06864818053867056957262349214943242259323596954345703125	0.0229626133314625203996062197120409109629690647125244140625	0.10615524509170275180292009054028312675654888153076171875	-1.9596210119663495	5.249355656869758	UBB;BCL2
mRNA splicing, via spliceosome (GO:0000398)	2/177	0.01206392861294046207898400524527460220269858837127685546875	0.0665595068112946053329181950175552628934383392333984375	0.020950405688629110401155486442803521640598773956298828125	0.10521026145165694731797856320554274134337902069091796875	-1.9132160770566464	5.184162955863472	POLR2B;POLR2L
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	2/177	0.01206392861294046207898400524527460220269858837127685546875	0.0665595068112946053329181950175552628934383392333984375	0.020950405688629110401155486442803521640598773956298828125	0.10521026145165694731797856320554274134337902069091796875	-1.910799548226573	5.1776149870308465	POLR2B;POLR2L
aging (GO:0007568)	2/204	0.015795217420629135973708656592862098477780818939208984375	0.0732543185692352272209149077752954326570034027099609375	0.02721770801944987938636444368967204354703426361083984375	0.1153064466323316661355846690639737062156200408935546875	-1.9738106058935592	5.15918184077113	CHEK1;BCL2
protein polyubiquitination (GO:0000209)	2/186	0.0132582322928762909308719741829918348230421543121337890625	0.06864818053867056957262349214943242259323596954345703125	0.0229626133314625203996062197120409109629690647125244140625	0.10615524509170275180292009054028312675654888153076171875	-1.9192408695399292	5.141186920273778	UBB;BCL2
RNA splicing, via transesterification reactions (GO:0000375)	2/184	0.01298850321026496189291687954892040579579770565032958984375	0.06864818053867056957262349214943242259323596954345703125	0.022508695323611542515873651382207754068076610565185546875	0.10615524509170275180292009054028312675654888153076171875	-1.9102422468842524	5.117081763994497	POLR2B;POLR2L
immune response-activating signal transduction (GO:0002757)	2/440	0.0645491243636191758259457174062845297157764434814453125	0.12585280045447877483866250258870422840118408203125	0.10559540025381571048956885761072044260799884796142578125	0.1836099123816347933324522045950288884341716766357421875	-2.4609923675646534	5.100756894104646	UBB;BCL2
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	2/444	0.06558299515743008789581125483891810290515422821044921875	0.12585280045447877483866250258870422840118408203125	0.10720337916783499732087392430912586860358715057373046875	0.1848209171572257336624289791870978660881519317626953125	-2.4263796133618034	5.029017035439888	UBB;BCL2
response to hypoxia (GO:0001666)	2/241	0.021606745742389500686275738416952663101255893707275390625	0.08309249705990541523537018520073615945875644683837890625	0.0368776585970977677231275038138846866786479949951171875	0.126104972259852010640912567396298982203006744384765625	-2.019376028698326	5.0238054396084415	UBB;BCL2
response to decreased oxygen levels (GO:0036293)	2/245	0.0222813052450776503954354978986884816549718379974365234375	0.0834564326393955335792185223908745683729648590087890625	0.037991791591933436744721319655582192353904247283935546875	0.1280405380988934027630676837361534126102924346923828125	-2.008691275944391	4.988445276361386	UBB;BCL2
negative regulation of organelle organization (GO:0010639)	2/237	0.0209410249417531814375426080232500680722296237945556640625	0.08309249705990541523537018520073615945875644683837890625	0.03577674262544182359757627409635460935533046722412109375	0.1250079350179477966076291295394184999167919158935546875	-1.9823829400720274	4.931774001566408	USP44;CHEK1
regulation of protein ubiquitination (GO:0031396)	2/212	0.0169848776070661323933652653295212076045572757720947265625	0.07466936759332847006742639450749265961349010467529296875	0.0292046156629259222314853872148887603543698787689208984375	0.11716955852741629817703739036005572415888309478759765625	-1.8903366112293891	4.904828699106607	UBB;USP44
regulation of cell division (GO:0051302)	2/234	0.0204475765005056910050829088731916272081434726715087890625	0.0826960946937422558544739104036125354468822479248046875	0.034959816841149356225759703420408186502754688262939453125	0.1250079350179477966076291295394184999167919158935546875	-1.9601280790772215	4.885781732960669	USP44;CHEK1
response to oxygen levels (GO:0070482)	2/259	0.0247108738017889628668655177534674294292926788330078125	0.0876796994286826725240047153420164249837398529052734375	0.041993262764389825691946356300832121632993221282958984375	0.1280405380988934027630676837361534126102924346923828125	-1.9951526758440006	4.856331066165488	UBB;BCL2
regulation of protein catabolic process (GO:0042176)	2/260	0.024888447608443386993570811682729981839656829833984375	0.08786376201162589272275482699114945717155933380126953125	0.042285048096129505823537186870453297160565853118896484375	0.1280405380988934027630676837361534126102924346923828125	-1.969425081456251	4.7895784281059655	USP44;RAD23B
regulation of protein modification by small protein conjugation or removal (GO:1903320)	2/228	0.0194758299287360360507737055968391359783709049224853515625	0.08226316420960989861388412691667326726019382476806640625	0.033348761943593020762310885629631229676306247711181640625	0.12262558280961675938325328161226934753358364105224609375	-1.8907550165565854	4.722788102722758	UBB;USP44
gene expression (GO:0010467)	3/672	0.024501872806991224773565107852846267633140087127685546875	0.0873816790412595134629469839637749828398227691650390625	0.050515074392730625885139517095012706704437732696533203125	0.1358078346173796357998497796870651654899120330810546875	-1.8612871284037604	4.536830867268458	UBB;POLR2B;POLR2L
